Geo_FIPS,Geo_NAME,Geo_QNAME,SE_T006_001,SE_T006_002,SE_T006_003,SE_T006_004,SE_T006_005
2301914310,Corinna town,"Corinna town, Maine",448,562,666,932,1077
2301914380,Corinth town,"Corinth town, Maine",448,562,666,932,1077
2301917530,Dexter town,"Dexter town, Maine",448,562,666,932,1077
2301917950,Dixmont town,"Dixmont town, Maine",448,562,666,932,1077
2301918580,Drew plantation,"Drew plantation, Maine",448,562,666,932,1077
2301919868,East Central Penobscot UT,"East Central Penobscot UT, Maine",448,562,666,932,1077
2301921030,East Millinocket town,"East Millinocket town, Maine",448,562,666,932,1077
2301922535,Eddington town,"Eddington town, Maine",571,660,833,1037,1205
2301922710,Edinburg town,"Edinburg town, Maine",448,562,666,932,1077
2301923620,Enfield town,"Enfield town, Maine",448,562,666,932,1077
2301923865,Etna town,"Etna town, Maine",448,562,666,932,1077
2301924110,Exeter town,"Exeter town, Maine",448,562,666,932,1077
2301927190,Garland town,"Garland town, Maine",448,562,666,932,1077
2301927645,Glenburn town,"Glenburn town, Maine",571,660,833,1037,1205
2301929185,Greenbush town,"Greenbush town, Maine",448,562,666,932,1077
2301930795,Hampden town,"Hampden town, Maine",571,660,833,1037,1205
2301932510,Hermon town,"Hermon town, Maine",571,660,833,1037,1205
2301933490,Holden town,"Holden town, Maine",571,660,833,1037,1205
2301934190,Howland town,"Howland town, Maine",448,562,666,932,1077
2301934365,Hudson town,"Hudson town, Maine",448,562,666,932,1077
2301936325,Kenduskeag town,"Kenduskeag town, Maine",571,660,833,1037,1205
2301937075,Kingman UT,"Kingman UT, Maine",448,562,666,932,1077
2301937760,Lagrange town,"Lagrange town, Maine",448,562,666,932,1077
2301938005,Lakeville town,"Lakeville town, Maine",448,562,666,932,1077
2301938530,Lee town,"Lee town, Maine",448,562,666,932,1077
2301938705,Levant town,"Levant town, Maine",448,562,666,932,1077
2301939475,Lincoln town,"Lincoln town, Maine",448,562,666,932,1077
2301941435,Lowell town,"Lowell town, Maine",448,562,666,932,1077
2301944270,Mattawamkeag town,"Mattawamkeag town, Maine",448,562,666,932,1077
2301944340,Maxfield town,"Maxfield town, Maine",448,562,666,932,1077
2301945005,Medway town,"Medway town, Maine",448,562,666,932,1077
2301945670,Milford town,"Milford town, Maine",571,660,833,1037,1205
2301945810,Millinocket town,"Millinocket town, Maine",448,562,666,932,1077
2301947560,Mount Chase town,"Mount Chase town, Maine",448,562,666,932,1077
2301948505,Newburgh town,"Newburgh town, Maine",448,562,666,932,1077
2301949065,Newport town,"Newport town, Maine",448,562,666,932,1077
2301952710,North Penobscot UT,"North Penobscot UT, Maine",448,562,666,932,1077
2301955225,Old Town city,"Old Town city, Maine",571,660,833,1037,1205
2301955565,Orono town,"Orono town, Maine",571,660,833,1037,1205
2301955680,Orrington town,"Orrington town, Maine",571,660,833,1037,1205
2301957045,Passadumkeag town,"Passadumkeag town, Maine",448,562,666,932,1077
2301957150,Patten town,"Patten town, Maine",448,562,666,932,1077
2301957937,Penobscot Indian Island Reservation,"Penobscot Indian Island Reservation, Maine",571,660,833,1037,1205
2301959950,Plymouth town,"Plymouth town, Maine",448,562,666,932,1077
2301960790,Prentiss UT,"Prentiss UT, Maine",448,562,666,932,1077
2301967160,Seboeis plantation,"Seboeis plantation, Maine",448,562,666,932,1077
2301973250,Springfield town,"Springfield town, Maine",448,562,666,932,1077
2301973600,Stacyville town,"Stacyville town, Maine",448,562,666,932,1077
2301974055,Stetson town,"Stetson town, Maine",448,562,666,932,1077
2301978015,Twombly UT,"Twombly UT, Maine",448,562,666,932,1077
2301978780,Veazie town,"Veazie town, Maine",571,660,833,1037,1205
2301981055,Webster plantation,"Webster plantation, Maine",448,562,666,932,1077
2301985230,Whitney UT,"Whitney UT, Maine",448,562,666,932,1077
2301986305,Winn town,"Winn town, Maine",448,562,666,932,1077
2301987390,Woodville town,"Woodville town, Maine",448,562,666,932,1077
2302100100,Abbot town,"Abbot town, Maine",491,554,657,852,900
2302101920,Atkinson town,"Atkinson town, Maine",491,554,657,852,900
2302103740,Beaver Cove town,"Beaver Cove town, Maine",491,554,657,852,900
2302105560,Blanchard UT,"Blanchard UT, Maine",491,554,657,852,900
2302106400,Bowerbank town,"Bowerbank town, Maine",491,554,657,852,900
2302108325,Brownville town,"Brownville town, Maine",491,554,657,852,900
2302118195,Dover-Foxcroft town,"Dover-Foxcroft town, Maine",491,554,657,852,900
2302129535,Greenville town,"Greenville town, Maine",491,554,657,852,900
2302130095,Guilford town,"Guilford town, Maine",491,554,657,852,900
2302137095,Kingsbury plantation,"Kingsbury plantation, Maine",491,554,657,852,900
2302137970,Lake View plantation,"Lake View plantation, Maine",491,554,657,852,900
2302144830,Medford town,"Medford town, Maine",491,554,657,852,900
2302146020,Milo town,"Milo town, Maine",491,554,657,852,900
2302146580,Monson town,"Monson town, Maine",491,554,657,852,900
2302151105,Northeast Piscataquis UT,"Northeast Piscataquis UT, Maine",491,554,657,852,900
2302153628,Northwest Piscataquis UT,"Northwest Piscataquis UT, Maine",491,554,657,852,900
2302156765,Parkman town,"Parkman town, Maine",491,554,657,852,900
2302165865,Sangerville town,"Sangerville town, Maine",491,554,657,852,900
2302166950,Sebec town,"Sebec town, Maine",491,554,657,852,900
2302168140,Shirley town,"Shirley town, Maine",491,554,657,852,900
2302170655,Southeast Piscataquis UT,"Southeast Piscataquis UT, Maine",491,554,657,852,900
2302181405,Wellington town,"Wellington town, Maine",491,554,657,852,900
2302185710,Willimantic town,"Willimantic town, Maine",491,554,657,852,900
2302301570,Arrowsic town,"Arrowsic town, Maine",693,736,873,1132,1425
2302303355,Bath city,"Bath city, Maine",693,736,873,1132,1425
2302306260,Bowdoin town,"Bowdoin town, Maine",693,736,873,1132,1425
2302306365,Bowdoinham town,"Bowdoinham town, Maine",693,736,873,1132,1425
2302327295,Georgetown town,"Georgetown town, Maine",693,736,873,1132,1425
2302358070,Perkins UT,"Perkins UT, Maine",693,736,873,1132,1425
2302358515,Phippsburg town,"Phippsburg town, Maine",693,736,873,1132,1425
2302362645,Richmond town,"Richmond town, Maine",693,736,873,1132,1425
2302376960,Topsham town,"Topsham town, Maine",693,736,873,1132,1425
2302381930,West Bath town,"West Bath town, Maine",693,736,873,1132,1425
2302387460,Woolwich town,"Woolwich town, Maine",693,736,873,1132,1425
2302501395,Anson town,"Anson town, Maine",599,627,746,1015,1019
2302501885,Athens town,"Athens town, Maine",599,627,746,1015,1019
2302505000,Bingham town,"Bingham town, Maine",599,627,746,1015,1019
2302507380,Brighton plantation,"Brighton plantation, Maine",599,627,746,1015,1019
2302509655,Cambridge town,"Cambridge town, Maine",599,627,746,1015,1019
2302509935,Canaan town,"Canaan town, Maine",599,627,746,1015,1019
2302510495,Caratunk town,"Caratunk town, Maine",599,627,746,1015,1019
2302511820,Central Somerset UT,"Central Somerset UT, Maine",599,627,746,1015,1019
2302514555,Cornville town,"Cornville town, Maine",599,627,746,1015,1019
2302517285,Dennistown plantation,"Dennistown plantation, Maine",599,627,746,1015,1019
2302517460,Detroit town,"Detroit town, Maine",599,627,746,1015,1019
2302523410,Embden town,"Embden town, Maine",599,627,746,1015,1019
2302524320,Fairfield town,"Fairfield town, Maine",599,627,746,1015,1019
2302531355,Harmony town,"Harmony town, Maine",599,627,746,1015,1019
2302531740,Hartland town,"Hartland town, Maine",599,627,746,1015,1019
2302532895,Highland plantation,"Highland plantation, Maine",599,627,746,1015,1019
2302535345,Jackman town,"Jackman town, Maine",599,627,746,1015,1019
2302542660,Madison town,"Madison town, Maine",599,627,746,1015,1019
2302545110,Mercer town,"Mercer town, Maine",599,627,746,1015,1019
2302547140,Moose River town,"Moose River town, Maine",599,627,746,1015,1019
2302547455,Moscow town,"Moscow town, Maine",599,627,746,1015,1019
2302549205,New Portland town,"New Portland town, Maine",599,627,746,1015,1019
2302549835,Norridgewock town,"Norridgewock town, Maine",599,627,746,1015,1019
2302551114,Northeast Somerset UT,"Northeast Somerset UT, Maine",599,627,746,1015,1019
2302553636,Northwest Somerset UT,"Northwest Somerset UT, Maine",599,627,746,1015,1019
2302556520,Palmyra town,"Palmyra town, Maine",599,627,746,1015,1019
2302559005,Pittsfield town,"Pittsfield town, Maine",599,627,746,1015,1019
2302559705,Pleasant Ridge plantation,"Pleasant Ridge plantation, Maine",599,627,746,1015,1019
2302562995,Ripley town,"Ripley town, Maine",599,627,746,1015,1019
2302564850,St. Albans town,"St. Albans town, Maine",599,627,746,1015,1019
2302567238,Seboomook Lake UT,"Seboomook Lake UT, Maine",599,627,746,1015,1019
2302568910,Skowhegan town,"Skowhegan town, Maine",599,627,746,1015,1019
2302569155,Smithfield town,"Smithfield town, Maine",599,627,746,1015,1019
2302569505,Solon town,"Solon town, Maine",599,627,746,1015,1019
2302573845,Starks town,"Starks town, Maine",599,627,746,1015,1019
2302576190,The Forks plantation,"The Forks plantation, Maine",599,627,746,1015,1019
2302582840,West Forks plantation,"West Forks plantation, Maine",599,627,746,1015,1019
2302703950,Belfast city,"Belfast city, Maine",559,670,794,1081,1150
2302704125,Belmont town,"Belmont town, Maine",559,670,794,1081,1150
2302707870,Brooks town,"Brooks town, Maine",559,670,794,1081,1150
2302709270,Burnham town,"Burnham town, Maine",559,670,794,1081,1150
2302726280,Frankfort town,"Frankfort town, Maine",559,670,794,1081,1150
2302726420,Freedom town,"Freedom town, Maine",559,670,794,1081,1150
2302735240,Islesboro town,"Islesboro town, Maine",559,670,794,1081,1150
2302735450,Jackson town,"Jackson town, Maine",559,670,794,1081,1150
2302737585,Knox town,"Knox town, Maine",559,670,794,1081,1150
2302739055,Liberty town,"Liberty town, Maine",559,670,794,1081,1150
2302739755,Lincolnville town,"Lincolnville town, Maine",559,670,794,1081,1150
2302746475,Monroe town,"Monroe town, Maine",559,670,794,1081,1150
2302746790,Montville town,"Montville town, Maine",559,670,794,1081,1150
2302747245,Morrill town,"Morrill town, Maine",559,670,794,1081,1150
2302752845,Northport town,"Northport town, Maine",559,670,794,1081,1150
2302756450,Palermo town,"Palermo town, Maine",559,670,794,1081,1150
2302761210,Prospect town,"Prospect town, Maine",559,670,794,1081,1150
2302766565,Searsmont town,"Searsmont town, Maine",559,670,794,1081,1150
2302766635,Searsport town,"Searsport town, Maine",559,670,794,1081,1150
2302774475,Stockton Springs town,"Stockton Springs town, Maine",559,670,794,1081,1150
2302775525,Swanville town,"Swanville town, Maine",559,670,794,1081,1150
2302776610,Thorndike town,"Thorndike town, Maine",559,670,794,1081,1150
2302777625,Troy town,"Troy town, Maine",559,670,794,1081,1150
2302778255,Unity town,"Unity town, Maine",559,670,794,1081,1150
2302779480,Waldo town,"Waldo town, Maine",559,670,794,1081,1150
2302786760,Winterport town,"Winterport town, Maine",559,670,794,1081,1150
2302900380,Addison town,"Addison town, Maine",520,572,681,868,1053
2302900660,Alexander town,"Alexander town, Maine",520,572,681,868,1053
2302902480,Baileyville town,"Baileyville town, Maine",520,572,681,868,1053
2302902970,Baring plantation,"Baring plantation, Maine",520,572,681,868,1053
2302903670,Beals town,"Beals town, Maine",520,572,681,868,1053
2302903810,Beddington town,"Beddington town, Maine",520,572,681,868,1053
2302909585,Calais city,"Calais city, Maine",520,572,681,868,1053
2302911755,Centerville town,"Centerville town, Maine",520,572,681,868,1053
2302912175,Charlotte town,"Charlotte town, Maine",520,572,681,868,1053
2302912455,Cherryfield town,"Cherryfield town, Maine",520,572,681,868,1053
2302913610,Codyville plantation,"Codyville plantation, Maine",520,572,681,868,1053
2302913750,Columbia town,"Columbia town, Maine",520,572,681,868,1053
2302913820,Columbia Falls town,"Columbia Falls town, Maine",520,572,681,868,1053
2302914100,Cooper town,"Cooper town, Maine",520,572,681,868,1053
2302914940,Crawford town,"Crawford town, Maine",520,572,681,868,1053
2302915920,Cutler town,"Cutler town, Maine",520,572,681,868,1053
2302916410,Danforth town,"Danforth town, Maine",520,572,681,868,1053
2302916865,Deblois town,"Deblois town, Maine",520,572,681,868,1053
2302917355,Dennysville town,"Dennysville town, Maine",520,572,681,868,1053
2302919870,East Central Washington UT,"East Central Washington UT, Maine",520,572,681,868,1053
2302920960,East Machias town,"East Machias town, Maine",520,572,681,868,1053
2302921730,Eastport city,"Eastport city, Maine",520,572,681,868,1053
2302928660,Grand Lake Stream plantation,"Grand Lake Stream plantation, Maine",520,572,681,868,1053
2302931530,Harrington town,"Harrington town, Maine",520,572,681,868,1053
2302935905,Jonesboro town,"Jonesboro town, Maine",520,572,681,868,1053
2302936010,Jonesport town,"Jonesport town, Maine",520,572,681,868,1053
2302941610,Lubec town,"Lubec town, Maine",520,572,681,868,1053
2302941960,Machias town,"Machias town, Maine",520,572,681,868,1053
2302942100,Machiasport town,"Machiasport town, Maine",520,572,681,868,1053
2302943640,Marshfield town,"Marshfield town, Maine",520,572,681,868,1053
2302944760,Meddybemps town,"Meddybemps town, Maine",520,572,681,868,1053
2302945600,Milbridge town,"Milbridge town, Maine",520,572,681,868,1053
2302951375,Northfield town,"Northfield town, Maine",520,572,681,868,1053
2302953500,North Washington UT,"North Washington UT, Maine",520,572,681,868,1053
2302957082,Passamaquoddy Indian Township Reservation,"Passamaquoddy Indian Township Reservation, Maine",520,572,681,868,1053
2302957090,Passamaquoddy Pleasant Point Reservation,"Passamaquoddy Pleasant Point Reservation, Maine",520,572,681,868,1053
2302957780,Pembroke town,"Pembroke town, Maine",520,572,681,868,1053
2302958165,Perry town,"Perry town, Maine",520,572,681,868,1053
2302961035,Princeton town,"Princeton town, Maine",520,572,681,868,1053
2302963275,Robbinston town,"Robbinston town, Maine",520,572,681,868,1053
2302963940,Roque Bluffs town,"Roque Bluffs town, Maine",520,572,681,868,1053
2302974125,Steuben town,"Steuben town, Maine",520,572,681,868,1053
2302975770,Talmadge town,"Talmadge town, Maine",520,572,681,868,1053
2302976895,Topsfield town,"Topsfield town, Maine",520,572,681,868,1053
2302978675,Vanceboro town,"Vanceboro town, Maine",520,572,681,868,1053
2302979375,Waite town,"Waite town, Maine",520,572,681,868,1053
2302981685,Wesley town,"Wesley town, Maine",520,572,681,868,1053
2302985185,Whiting town,"Whiting town, Maine",520,572,681,868,1053
2302985290,Whitneyville town,"Whitneyville town, Maine",520,572,681,868,1053
2303100275,Acton town,"Acton town, Maine",627,724,917,1245,1289
2303100730,Alfred town,"Alfred town, Maine",627,724,917,1245,1289
2303101605,Arundel town,"Arundel town, Maine",627,724,917,1245,1289
2303104720,Berwick town,"Berwick town, Maine",786,860,1132,1527,1533
2303104860,Biddeford city,"Biddeford city, Maine",627,724,917,1245,1289
2303109410,Buxton town,"Buxton town, Maine",730,869,1074,1421,1492
2303114485,Cornish town,"Cornish town, Maine",627,724,917,1245,1289
2303116725,Dayton town,"Dayton town, Maine",627,724,917,1245,1289
2303122955,Eliot town,"Eliot town, Maine",786,860,1132,1527,1533
2303133665,Hollis town,"Hollis town, Maine",730,869,1074,1421,1492
2303136535,Kennebunk town,"Kennebunk town, Maine",627,724,917,1245,1289
2303136745,Kennebunkport town,"Kennebunkport town, Maine",627,724,917,1245,1289
2303137270,Kittery town,"Kittery town, Maine",786,860,1132,1527,1533
2303138425,Lebanon town,"Lebanon town, Maine",627,724,917,1245,1289
2303139195,Limerick town,"Limerick town, Maine",627,724,917,1245,1289
2303139405,Limington town,"Limington town, Maine",730,869,1074,1421,1492
2303141750,Lyman town,"Lyman town, Maine",627,724,917,1245,1289
2303148750,Newfield town,"Newfield town, Maine",627,724,917,1245,1289
2303150325,North Berwick town,"North Berwick town, Maine",627,724,917,1245,1289
2303154980,Ogunquit town,"Ogunquit town, Maine",627,724,917,1245,1289
2303155085,Old Orchard Beach town,"Old Orchard Beach town, Maine",730,869,1074,1421,1492
2303156870,Parsonsfield town,"Parsonsfield town, Maine",627,724,917,1245,1289
2303164675,Saco city,"Saco city, Maine",627,724,917,1245,1289
2303165760,Sanford town,"Sanford town, Maine",627,724,917,1245,1289
2303167475,Shapleigh town,"Shapleigh town, Maine",627,724,917,1245,1289
2303170030,South Berwick town,"South Berwick town, Maine",786,860,1132,1527,1533
2303180530,Waterboro town,"Waterboro town, Maine",627,724,917,1245,1289
2303181475,Wells town,"Wells town, Maine",627,724,917,1245,1289
2303187985,York town,"York town, Maine",786,860,1132,1527,1533
23nan12300,Cumberland County,"Cumberland County, Maine",730,869,1074,1421,1492
2400199999,Allegany County,"Allegany County, Maryland",459,542,643,875,997
2400399999,Anne Arundel County,"Anne Arundel County, Maryland",833,985,1232,1574,1713
2400599999,Baltimore County,"Baltimore County, Maryland",833,985,1232,1574,1713
